"Ord_id","Prod_id","Ship_id","Cust_id","Sales","Discount","Order_Quantity","Profit","Shipping_Cost","Product_Base_Margin"
"Ord_4825","Prod_3","SHP_6722","Cust_1652",320.57,0.1,46,-114.2,6.05,0.39
"Ord_4770","Prod_8","SHP_6653","Cust_1652",1734.4,0.02,49,749.16,1.99,0.43
"Ord_4143","Prod_6","SHP_5770","Cust_1417",901.32,0.1,25,338.01,5.08,0.38
"Ord_4143","Prod_16","SHP_5771","Cust_1417",207.21,0.06,24,-78.64,6.14,0.59
"Ord_4538","Prod_8","SHP_6317","Cust_1552",105.13,0.08,4,-103.23,4,0.75
"Ord_1528","Prod_13","SHP_2113","Cust_506",964.09,0.02,44,105.37,5.53,0.59
"Ord_1445","Prod_3","SHP_1996","Cust_506",18.7,0.1,3,-14.69,5.83,0.36
"Ord_1327","Prod_6","SHP_1827","Cust_506",391.42,0.04,38,25.03,5.12,0.4
"Ord_1607","Prod_4","SHP_2220","Cust_506",2980.372,0.02,19,494.63,8.99,0.57
"Ord_1528","Prod_13","SHP_2112","Cust_506",36.65,0.03,6,0.43,0.91,0.51
"Ord_1607","Prod_3","SHP_2220","Cust_506",50.42,0.06,10,7.25,1.49,0.36
"Ord_1445","Prod_13","SHP_1996","Cust_506",140.74,0.01,39,-92.29,3.97,0.56
"Ord_69","Prod_1","SHP_93","Cust_53",5188.86,0.1,48,395.12,8.64,0.78
"Ord_297","Prod_17","SHP_399","Cust_53",171.71,0.06,1,-343.47,56.14,0.4
"Ord_288","Prod_12","SHP_389","Cust_53",47.44,0.09,17,14.49,0.5,0.38
"Ord_272","Prod_4","SHP_371","Cust_53",680.8585,0.05,39,319.1,0.99,0.37
"Ord_266","Prod_5","SHP_364","Cust_53",30.68,0.02,15,-37.39,4.08,0.53
"Ord_12","Prod_9","SHP_15","Cust_11",248.26,0.07,16,93.8,1.39,0.4
"Ord_5171","Prod_8","SHP_7228","Cust_1756",372.09,0.04,16,98.28,1.99,0.43
"Ord_5167","Prod_2","SHP_7221","Cust_1756",212.91,0,3,-65.15,3.5,0.59
"Ord_5177","Prod_2","SHP_7234","Cust_1756",321.02,0.1,37,-11.88,3.5,0.58
"Ord_5167","Prod_6","SHP_7222","Cust_1756",1275.61,0.08,35,517.33,5.08,0.38
"Ord_5212","Prod_5","SHP_7283","Cust_1756",447.12,0.08,43,-14.27,5.16,0.57
"Ord_5180","Prod_9","SHP_7237","Cust_1756",862.64,0.04,23,122.11,14.72,0.4
"Ord_5167","Prod_17","SHP_7223","Cust_1756",5972.59,0.06,3,-4852.53,14.7,0.55
"Ord_5209","Prod_11","SHP_7279","Cust_1767",1457.712,0.03,24,-1565.89,89.3,0.69
"Ord_4830","Prod_6","SHP_6731","Cust_1659",158.91,0.06,24,-38.57,5.2,0.37
"Ord_4796","Prod_16","SHP_6686","Cust_1659",95.09,0.09,9,-13.53,3.37,0.57
"Ord_4796","Prod_13","SHP_6687","Cust_1659",150.06,0.02,49,30.97,0.7,0.56
"Ord_4796","Prod_6","SHP_6686","Cust_1659",122.09,0.04,6,-15.2,9.54,0.37
"Ord_1965","Prod_3","SHP_2689","Cust_669",267,0.09,19,-2.83,7.17,0.38
"Ord_1881","Prod_1","SHP_2582","Cust_669",381.6,0.1,2,-319.02,19.99,0.71
"Ord_1922","Prod_4","SHP_2634","Cust_669",60.5625,0.02,2,-165.54,1.1,0.55
"Ord_1854","Prod_6","SHP_2548","Cust_622",817.53,0.03,34,76.63,11.54,0.39
"Ord_1814","Prod_13","SHP_2507","Cust_622",81.9,0.01,27,4.06,0.96,0.58
"Ord_1854","Prod_16","SHP_2548","Cust_727",182.47,0.05,17,-3.18,3.37,0.57
"Ord_2967","Prod_12","SHP_4090","Cust_560",132.12,0.07,37,54.78,0.5,0.37
"Ord_1521","Prod_15","SHP_2100","Cust_560",2230.97,0.06,12,273.27,26.2,0.59
"Ord_1521","Prod_5","SHP_2101","Cust_560",200.77,0.01,25,-60.61,7.98,0.42
"Ord_2959","Prod_11","SHP_4080","Cust_1076",907.24,0.07,6,-634.73,69,0.68
"Ord_3000","Prod_2","SHP_4152","Cust_564",353.02,0,7,72.55,5.1,0.46
"Ord_2957","Prod_13","SHP_4078","Cust_564",65.12,0.07,38,1.42,1,0.35
"Ord_1535","Prod_1","SHP_2124","Cust_564",1326.69,0,37,185.37,8.74,0.61
"Ord_1544","Prod_3","SHP_2135","Cust_564",60.92,0.07,33,-17.2,1.49,0.37
"Ord_2991","Prod_13","SHP_4136","Cust_564",193.25,0.03,19,71.55,1.09,0.43
"Ord_2957","Prod_6","SHP_4078","Cust_564",205.87,0.03,35,65.88,1.46,0.39
"Ord_1854","Prod_17","SHP_2548","Cust_564",25.96,0.06,2,-29.29,6.24,0.36
"Ord_1535","Prod_2","SHP_2123","Cust_564",3638.27,0.04,45,1123.79,4.5,0.59
"Ord_2946","Prod_6","SHP_4065","Cust_564",51.27,0.06,7,3.27,2.17,0.38
"Ord_1544","Prod_5","SHP_2136","Cust_564",387.17,0.01,8,190.6,4.8,0.68
"Ord_4506","Prod_16","SHP_6273","Cust_1544",92.02,0.07,9,-24.88,4.68,0.59
"Ord_1814","Prod_9","SHP_2507","Cust_1550",495.5,0.06,44,-12.67,6.97,0.35
"Ord_4083","Prod_13","SHP_5692","Cust_1393",557.52,0.03,47,-157.3,7.95,0.58
"Ord_4058","Prod_4","SHP_5658","Cust_1393",642.9145,0.01,11,-118.8,8.99,0.6
"Ord_4046","Prod_13","SHP_5638","Cust_1393",24.76,0.09,9,-1.82,0.7,0.56
"Ord_4072","Prod_6","SHP_5678","Cust_1393",325.8,0.03,45,-84.85,6.18,0.39
"Ord_4018","Prod_8","SHP_5592","Cust_1385",187.37,0.09,6,-125.96,5.5,0.75
"Ord_4050","Prod_4","SHP_5644","Cust_1385",3644.596,0.06,44,1104.32,4.9,0.56
"Ord_4039","Prod_9","SHP_5626","Cust_1385",112.42,0.09,20,7.4,2.5,0.36
"Ord_4066","Prod_8","SHP_5671","Cust_1385",963.45,0.05,22,94.03,4,0.64
"Ord_4062","Prod_5","SHP_5665","Cust_1385",2504.41,0.01,30,-547.89,48.2,0.74
"Ord_4019","Prod_9","SHP_5593","Cust_1385",356.09,0.05,23,155.82,1.39,0.38
"Ord_4094","Prod_6","SHP_5706","Cust_1385",979.44,0.01,46,320.67,5.86,0.38
"Ord_4066","Prod_4","SHP_5672","Cust_1385",4390.029,0,25,1007.49,5.26,0.56
"Ord_4096","Prod_1","SHP_5708","Cust_1388",7922.69,0.1,21,1558.79,19.99,0.58
"Ord_4078","Prod_6","SHP_5685","Cust_1388",241.92,0.1,26,67.71,2.27,0.36
"Ord_4080","Prod_7","SHP_5687","Cust_1388",10.62,0.07,3,-3.96,1.35,0.4
"Ord_4080","Prod_1","SHP_5689","Cust_1388",351.3,0.06,10,1.45,8.22,0.57
"Ord_4023","Prod_5","SHP_5598","Cust_1388",486.43,0,15,285.35,3.92,0.44
"Ord_4068","Prod_8","SHP_5674","Cust_1388",1692.28,0.1,46,61,4,0.7
"Ord_4023","Prod_6","SHP_5599","Cust_1388",144.95,0.08,7,10.82,5.86,0.38
"Ord_4080","Prod_16","SHP_5688","Cust_1388",666.4,0,39,2.02,7.42,0.56
"Ord_4896","Prod_4","SHP_6829","Cust_1674",2827.1425,0.01,35,713.88,4.9,0.56
"Ord_4898","Prod_13","SHP_6832","Cust_1674",66.55,0.01,40,-15.13,1.29,0.42
"Ord_4840","Prod_3","SHP_6748","Cust_1674",278.68,0.06,20,8.9,6.46,0.38
"Ord_4840","Prod_4","SHP_6749","Cust_1674",717.468,0.01,23,316.48,0.99,0.35
"Ord_4871","Prod_2","SHP_6798","Cust_1674",101.47,0.03,9,-18.64,4.5,0.59
"Ord_4898","Prod_3","SHP_6832","Cust_1674",3982.21,0.03,23,1413.94,19.99,0.4
"Ord_4947","Prod_6","SHP_6903","Cust_1674",33.44,0.1,4,-6.88,2.87,0.4
"Ord_302","Prod_13","SHP_406","Cust_114",667.55,0,28,204.74,2.87,0.55
"Ord_47","Prod_1","SHP_61","Cust_37",436.17,0.08,40,-141.27,7.46,0.59
"Ord_335","Prod_12","SHP_448","Cust_127",83.81,0.09,7,21.92,0.5,0.38
"Ord_335","Prod_13","SHP_449","Cust_127",218.81,0.03,36,7.45,2.27,0.56
"Ord_5422","Prod_5","SHP_7574","Cust_1810",1823.02,0.04,19,80.8,39.61,0.67
"Ord_5373","Prod_3","SHP_7503","Cust_1810",3633.03,0.09,33,1440.27,9.07,0.35
"Ord_5433","Prod_13","SHP_7592","Cust_1810",209.63,0.01,35,43.53,1.2,0.55
"Ord_5422","Prod_13","SHP_7575","Cust_1810",74.02,0.04,26,8.13,0.7,0.56
"Ord_5494","Prod_10","SHP_7679","Cust_1810",2453.3,0.05,24,-111.4,35.84,0.62
"Ord_5410","Prod_11","SHP_7554","Cust_1810",6785.86,0.05,27,-740.07,62.74,0.75
"Ord_5473","Prod_10","SHP_7646","Cust_1810",4878.64,0.03,31,-519.94,66.27,0.65
"Ord_5422","Prod_4","SHP_7576","Cust_1810",2252.976,0.02,13,-54.36,8.99,0.58
"Ord_5494","Prod_6","SHP_7680","Cust_1810",147.02,0.02,29,-77.03,5.49,0.38
"Ord_5442","Prod_6","SHP_7604","Cust_1810",313.52,0.05,48,-254.68,9.17,0.37
"Ord_5468","Prod_13","SHP_7640","Cust_1822",57.96,0.06,17,-47.32,3.97,0.56
"Ord_1675","Prod_6","SHP_2317","Cust_575",1662.33,0.02,32,783.84,5.81,0.38
"Ord_1675","Prod_8","SHP_2316","Cust_575",254.46,0.09,32,23.5,1.99,0.49
"Ord_1675","Prod_5","SHP_2316","Cust_575",278.19,0.02,32,149.39,0.96,0.43
"Ord_4076","Prod_3","SHP_5682","Cust_1384",1484.49,0.09,23,230.5,19.99,0.4
"Ord_4017","Prod_4","SHP_5591","Cust_1384",1703.8505,0,28,316.06,8.99,0.58
"Ord_4076","Prod_1","SHP_5683","Cust_1384",740.49,0.1,18,88.9,6.22,NA
"Ord_4035","Prod_12","SHP_5619","Cust_1384",101.2,0.1,37,38.58,0.5,0.36
"Ord_4087","Prod_12","SHP_5698","Cust_1384",173.22,0.04,35,84.03,0.5,0.36
"Ord_4017","Prod_4","SHP_5591","Cust_1384",303.1865,0.02,17,92.59,0.99,0.37
"Ord_4043","Prod_17","SHP_5633","Cust_1384",6991.65,0.08,19,906.8,12.06,0.56
"Ord_1984","Prod_6","SHP_2712","Cust_747",692.73,0.01,16,94.97,17.48,0.36
"Ord_1541","Prod_8","SHP_2132","Cust_547",414.42,0.04,48,-380.2,8.99,0.79
"Ord_1437","Prod_6","SHP_1988","Cust_547",145.93,0,27,-113.32,7.44,0.36
"Ord_2252","Prod_3","SHP_3064","Cust_881",3.42,0.05,1,-2.91,1.49,0.37
"Ord_3707","Prod_17","SHP_5136","Cust_1307",28359.4,0.05,49,14440.39,24.49,0.37
"Ord_3707","Prod_6","SHP_5137","Cust_1307",123.76,0.04,12,32.44,2.27,0.36
"Ord_3713","Prod_1","SHP_5145","Cust_1307",27.83,0.09,2,-22.14,9.45,0.6
"Ord_1437","Prod_8","SHP_5152","Cust_1307",312.03,0.08,11,-66.66,5.5,0.51
"Ord_1437","Prod_15","SHP_5151","Cust_1307",6435.87,0.04,21,935.06,64.73,0.56
"Ord_3707","Prod_8","SHP_5135","Cust_1307",522.49,0.08,12,-236.43,16.71,0.66
"Ord_5493","Prod_10","SHP_7678","Cust_1825",1851.62,0.09,19,-220.84,35.84,0.62
"Ord_5493","Prod_3","SHP_7677","Cust_1825",561.66,0.07,26,-111.33,15.1,0.38
"Ord_1551","Prod_16","SHP_2145","Cust_531",184.77,0,29,-71.96,5.3,0.55
"Ord_1377","Prod_13","SHP_1897","Cust_531",37.3,0,7,5.03,0.71,0.52
"Ord_4144","Prod_2","SHP_5772","Cust_1418",2182.91,0.1,40,549.45,3.5,0.57
"Ord_4144","Prod_1","SHP_5773","Cust_1418",1144.35,0.05,14,-448.6,35,0.83
"Ord_4144","Prod_11","SHP_5774","Cust_1418",1496.83,0.07,8,-329.72,56.2,0.71
"Ord_4187","Prod_6","SHP_5837","Cust_1418",135.02,0.02,20,-60.69,6.74,0.37
"Ord_4168","Prod_9","SHP_5807","Cust_1418",669.01,0.08,44,299.35,1.39,0.4
"Ord_4168","Prod_5","SHP_5808","Cust_1418",301.6,0.01,30,-24.93,6.22,0.55
"Ord_1670","Prod_4","SHP_2308","Cust_566",2077.1875,0.05,12,-38.07,4.2,0.59
"Ord_1670","Prod_3","SHP_2307","Cust_566",362.71,0.07,48,-88.95,6.16,0.35
"Ord_1579","Prod_1","SHP_2179","Cust_566",1221.62,0.01,18,-468.64,35,0.8
"Ord_1621","Prod_3","SHP_2238","Cust_566",2010.89,0.09,34,564.07,11.55,0.38
"Ord_1579","Prod_16","SHP_2178","Cust_566",139.37,0.04,16,1.72,2.64,0.59
"Ord_1579","Prod_6","SHP_2177","Cust_566",23.38,0.08,3,-12.19,5.14,0.37
"Ord_614","Prod_3","SHP_838","Cust_217",3800.4,0.03,9,1234.57,19.99,0.35
"Ord_647","Prod_15","SHP_884","Cust_217",6276.83,0.09,23,813.49,48.8,0.56
"Ord_632","Prod_10","SHP_865","Cust_217",5572.92,0.07,41,-639.47,36.09,0.77
"Ord_1997","Prod_15","SHP_2728","Cust_753",4547.9,0.01,45,-768.14,58.2,0.58
"Ord_2049","Prod_12","SHP_2800","Cust_701",110.96,0.08,46,35.92,0.5,0.39
"Ord_1939","Prod_8","SHP_2656","Cust_701",901.81,0.02,18,-76.89,19.99,0.41
"Ord_1914","Prod_17","SHP_2622","Cust_701",794.58,0.09,1,-1748.34,55.3,0.4
"Ord_1919","Prod_12","SHP_2631","Cust_701",45.63,0.02,12,15.42,0.5,0.38
"Ord_1325","Prod_6","SHP_1824","Cust_504",259.72,0.07,27,78.05,2.06,0.39
"Ord_1325","Prod_13","SHP_1825","Cust_504",54.69,0.07,34,-35.75,1.57,0.59
"Ord_2202","Prod_6","SHP_3001","Cust_834",345.69,0.02,22,143.23,1.97,0.39
"Ord_153","Prod_8","SHP_205","Cust_80",261.88,0.08,7,-59.2,1.99,0.54
"Ord_116","Prod_4","SHP_159","Cust_80",5247.4835,0,49,1465.87,8.08,0.57
"Ord_153","Prod_6","SHP_206","Cust_80",593.73,0.04,15,108.01,13.26,0.36
"Ord_116","Prod_8","SHP_158","Cust_80",436.05,0.09,15,-92.58,4,0.75
"Ord_116","Prod_3","SHP_157","Cust_80",114.12,0.05,30,15.73,1.49,0.38
"Ord_40","Prod_2","SHP_53","Cust_31",239.03,0.01,3,-68.22,4.5,0.55
"Ord_40","Prod_3","SHP_52","Cust_31",384.33,0.1,7,87.68,1.49,0.38
"Ord_5329","Prod_3","SHP_7441","Cust_1784",86.64,0.09,21,-73.07,5.26,0.38
"Ord_5323","Prod_6","SHP_7435","Cust_1784",112.81,0.02,16,-85.23,9.17,0.37
"Ord_5282","Prod_3","SHP_7374","Cust_1784",314,0.07,47,-66.04,5.27,0.36
"Ord_5299","Prod_6","SHP_7397","Cust_1784",277.58,0.08,39,-276.88,11.15,0.37
"Ord_5299","Prod_11","SHP_7398","Cust_1784",4887.14,0.08,12,-694.33,110.2,0.67
"Ord_5271","Prod_17","SHP_7359","Cust_1784",896.49,0,4,-452.27,14.7,0.59
"Ord_5282","Prod_7","SHP_7374","Cust_1784",155.54,0.09,50,15.66,1.35,0.4
"Ord_5334","Prod_2","SHP_7447","Cust_1784",118.51,0.03,21,-948.71,49,0.56
"Ord_5299","Prod_4","SHP_7399","Cust_1784",7195.2585,0.09,44,1698.16,8.08,0.59
"Ord_5306","Prod_10","SHP_7410","Cust_1784",446.05,0.09,3,-271.26,53.48,0.65
"Ord_631","Prod_6","SHP_864","Cust_211",204.49,0.05,30,-142.3,8.73,0.37
"Ord_635","Prod_11","SHP_868","Cust_211",986.272,0.02,16,-647.14,69,0.68
"Ord_600","Prod_4","SHP_821","Cust_211",606.56,0.04,15,20.23,4.99,0.56
"Ord_655","Prod_6","SHP_895","Cust_211",295.37,0.04,50,-97.23,5.46,0.36
"Ord_627","Prod_2","SHP_857","Cust_211",285.08,0.08,7,2.3,5.33,0.57
"Ord_611","Prod_6","SHP_835","Cust_211",176.1,0.09,27,-75.71,6.18,0.39
"Ord_667","Prod_1","SHP_913","Cust_211",7036.11,0,43,1268.65,19.99,0.66
"Ord_600","Prod_6","SHP_820","Cust_211",49.55,0.06,6,-20.33,7.64,0.36
"Ord_4330","Prod_4","SHP_6037","Cust_1451",312.035,0.05,17,-55.94,0.99,0.83
"Ord_4318","Prod_1","SHP_6023","Cust_1451",433.31,0.05,18,-815.79,53.03,0.78
"Ord_4263","Prod_9","SHP_5951","Cust_1451",40.79,0.02,3,-11.69,5.72,0.35
"Ord_4263","Prod_6","SHP_5952","Cust_1451",524.25,0,16,124.18,8.74,0.4
"Ord_1223","Prod_8","SHP_1690","Cust_470",288.55,0.03,37,-133.7,5.53,0.69
"Ord_1226","Prod_4","SHP_1693","Cust_470",1297.4485,0.04,18,4.21,10.78,0.58
"Ord_1254","Prod_6","SHP_1733","Cust_470",150.13,0.09,13,1.73,4.86,0.38
"Ord_1415","Prod_1","SHP_1954","Cust_510",396.69,0.09,12,-18.45,8.74,0.61
"Ord_1337","Prod_6","SHP_1839","Cust_510",225.21,0.06,38,-66.16,5.2,0.36
"Ord_1532","Prod_4","SHP_2119","Cust_510",1491.8265,0.1,28,124.83,8.99,0.56
"Ord_1415","Prod_8","SHP_1952","Cust_510",4598.73,0.04,45,1049.45,19.99,0.5
"Ord_1429","Prod_16","SHP_1976","Cust_510",539.06,0.05,42,-123.07,4.59,0.82
"Ord_1337","Prod_5","SHP_1838","Cust_510",75.72,0.02,7,20.29,6.02,0.48
"Ord_1415","Prod_5","SHP_1953","Cust_510",2673.08,0.01,45,-1363.12,52.2,0.72
"Ord_4801","Prod_5","SHP_6693","Cust_1661",11.7,0,1,-8.06,5.57,0.41
"Ord_4388","Prod_8","SHP_6118","Cust_1501",448.23,0.01,26,110.6,4,0.37
"Ord_2489","Prod_4","SHP_3410","Cust_925",519.9535,0,9,-107.99,5.92,0.55
"Ord_2510","Prod_4","SHP_3439","Cust_925",1940.21,0.09,12,-215.34,4.2,0.59
"Ord_2510","Prod_13","SHP_3439","Cust_925",1717.21,0.08,44,176.13,8.99,0.59
"Ord_2327","Prod_8","SHP_3194","Cust_925",125.85,0.09,25,-89.25,4.62,0.64
"Ord_2519","Prod_13","SHP_3451","Cust_925",80,0.03,13,10.96,1.2,0.55
"Ord_2498","Prod_1","SHP_3424","Cust_925",670.03,0.01,10,-326.47,35,0.8
"Ord_2489","Prod_6","SHP_3410","Cust_925",63.61,0.01,6,7.59,2.06,0.39
"Ord_2519","Prod_1","SHP_3452","Cust_925",137.42,0.04,8,-24.86,6.25,0.58
"Ord_2489","Prod_4","SHP_3411","Cust_925",5636.3075,0.04,41,1595.67,8.99,0.58
"Ord_2509","Prod_11","SHP_3438","Cust_981",1392.77,0,42,-1981.55,45.51,0.65
"Ord_2429","Prod_9","SHP_3335","Cust_965",53.66,0.09,5,5.69,1.39,0.35
"Ord_2540","Prod_5","SHP_3478","Cust_965",1020.88,0.08,47,173.94,8.99,0.44
"Ord_2471","Prod_16","SHP_3386","Cust_965",90.93,0.05,43,-72.5,2.56,0.55
"Ord_2471","Prod_13","SHP_3386","Cust_965",125.95,0,10,15.73,2.36,0.55
"Ord_2413","Prod_11","SHP_3311","Cust_965",7981.2,0.02,21,-592.52,85.63,0.74
"Ord_2415","Prod_7","SHP_3313","Cust_965",60.64,0.05,31,-66.62,2.58,0.82
"Ord_2471","Prod_5","SHP_3385","Cust_965",129.5,0.02,6,65.49,6.68,0.53
"Ord_2517","Prod_11","SHP_3447","Cust_965",5407.9,0.01,35,-352.79,46.2,0.69
"Ord_2471","Prod_3","SHP_3384","Cust_965",61.43,0.09,9,-42.98,7.78,0.37
"Ord_155","Prod_8","SHP_209","Cust_98",251.75,0.07,31,22.46,1.99,0.52
"Ord_155","Prod_15","SHP_208","Cust_98",795.74,0,22,-127.39,19.19,0.58
"Ord_18","Prod_13","SHP_25","Cust_16",67.24,0.06,23,4.9,0.93,0.54
"Ord_33","Prod_4","SHP_43","Cust_16",4253.009,0.01,30,1115.69,8.99,0.58
"Ord_33","Prod_12","SHP_44","Cust_16",187.83,0.03,50,85.96,0.5,0.37
"Ord_33","Prod_6","SHP_45","Cust_16",49.59,0.07,3,-8.38,6.47,0.38
"Ord_34","Prod_3","SHP_46","Cust_16",59.38,0.1,7,-3.05,2.99,0.39
"Ord_33","Prod_4","SHP_43","Cust_16",1210.0515,0.04,11,-104.25,7.69,0.58
"Ord_5343","Prod_17","SHP_7461","Cust_1772",1582.47,0.05,13,-205.02,56.14,0.39
"Ord_5252","Prod_4","SHP_7333","Cust_1772",584.511,0.05,33,-95.98,3.3,0.81
"Ord_5288","Prod_8","SHP_7382","Cust_1772",466.28,0,15,92.7,1.99,0.5
"Ord_5288","Prod_3","SHP_7382","Cust_1772",260.51,0.03,34,-127.52,7.72,0.38
"Ord_5256","Prod_13","SHP_7339","Cust_1772",56.73,0.09,12,8.33,0.71,0.52
"Ord_5296","Prod_3","SHP_7392","Cust_1772",68.5,0.07,24,2.69,1.49,0.36
"Ord_5273","Prod_12","SHP_7362","Cust_1772",160.68,0.08,30,77.75,0.49,0.39
"Ord_5272","Prod_1","SHP_7361","Cust_1776",3668.6,0.07,24,993.15,7.07,0.59
"Ord_5272","Prod_6","SHP_7360","Cust_1776",107.12,0.08,2,-54.87,4.86,0.36
"Ord_5310","Prod_6","SHP_7414","Cust_1776",134.33,0.07,43,25.02,1.14,0.4
"Ord_5310","Prod_13","SHP_7415","Cust_1776",70.32,0.08,19,-56.07,4.17,0.59
"Ord_5272","Prod_6","SHP_7361","Cust_1776",676.24,0.05,25,219.78,5.86,0.39
"Ord_5257","Prod_5","SHP_7340","Cust_1776",157.03,0.07,7,13.21,5.08,0.41
"Ord_5309","Prod_4","SHP_7413","Cust_1776",984.6315,0,20,-129.14,5,0.8
"Ord_1127","Prod_3","SHP_1554","Cust_434",136.85,0.01,14,-4.43,5.6,0.36
"Ord_1127","Prod_5","SHP_1554","Cust_434",12.74,0.05,1,-11.39,4.95,0.41
"Ord_1110","Prod_3","SHP_1533","Cust_430",1935.25,0.04,29,652.19,11.55,0.38
"Ord_1110","Prod_1","SHP_1534","Cust_430",5423.58,0.01,42,1361.56,19.99,0.59
"Ord_1110","Prod_13","SHP_1533","Cust_430",278.5,0.1,13,-6.23,5.53,0.59
"Ord_1924","Prod_5","SHP_2636","Cust_707",315.27,0.08,3,278.6,13.99,0.65
"Ord_1933","Prod_1","SHP_2649","Cust_707",69.57,0.05,8,-36.06,6.5,0.59
"Ord_2228","Prod_6","SHP_3029","Cust_858",230.23,0.06,50,-150.93,5.74,0.4
"Ord_1924","Prod_13","SHP_2636","Cust_858",82.64,0.1,12,0.35,2.35,0.47
"Ord_3858","Prod_15","SHP_5348","Cust_1346",1801.95,0.03,28,-182.07,32.41,0.56
"Ord_3848","Prod_4","SHP_5335","Cust_1346",2660.6105,0.03,46,618.07,8.99,0.56
"Ord_3860","Prod_6","SHP_5351","Cust_1346",210.9,0.03,32,-62.46,5.74,0.37
"Ord_4367","Prod_8","SHP_6088","Cust_1489",757.91,0.02,23,-16.05,4,0.74
"Ord_4367","Prod_10","SHP_6087","Cust_1489",6403.39,0.01,48,-824.15,54.74,0.69
"Ord_5289","Prod_6","SHP_7384","Cust_1789",552.08,0,14,203.24,5.08,0.38
"Ord_5289","Prod_10","SHP_7383","Cust_1789",477.39,0.02,5,-211.36,55.81,0.6
"Ord_551","Prod_6","SHP_748","Cust_200",65.81,0.01,9,-15.44,5.19,0.37
"Ord_578","Prod_3","SHP_785","Cust_200",733.92,0.03,26,302.8,1.49,0.38
"Ord_550","Prod_13","SHP_747","Cust_200",102.95,0.06,30,-175.86,7.49,0.54
"Ord_578","Prod_2","SHP_785","Cust_200",286.07,0.07,25,-35.94,4.98,0.58
"Ord_557","Prod_2","SHP_756","Cust_200",6133.18,0.06,23,1243.17,23.19,0.59
"Ord_578","Prod_8","SHP_785","Cust_200",99.11,0.01,6,-12.46,1.99,0.42
"Ord_142","Prod_8","SHP_191","Cust_51",2689.48,0.04,27,399.93,19.99,0.5
"Ord_142","Prod_8","SHP_190","Cust_51",17.19,0,1,-35.34,1.99,0.49
"Ord_306","Prod_3","SHP_411","Cust_51",241.1,0.07,41,-243.24,8.49,0.39
"Ord_67","Prod_6","SHP_91","Cust_51",400.57,0.05,20,93.36,5.77,0.38
"Ord_306","Prod_5","SHP_412","Cust_51",491.93,0.04,49,-53.62,6.22,0.55
"Ord_142","Prod_6","SHP_191","Cust_51",15.31,0.01,2,-8.15,4.86,0.38
"Ord_4907","Prod_6","SHP_6844","Cust_207",172.04,0.05,25,-85.11,7.37,0.37
"Ord_4892","Prod_4","SHP_6824","Cust_207",460.5895,0.02,8,-171.2,8.99,0.56
"Ord_595","Prod_5","SHP_813","Cust_207",390.2,0.02,26,45,7.4,0.48
"Ord_4847","Prod_5","SHP_6765","Cust_207",342.97,0.09,40,-131.63,8.54,0.43
"Ord_661","Prod_5","SHP_903","Cust_207",1282.49,0.07,32,154.74,14.45,0.57
"Ord_595","Prod_2","SHP_812","Cust_207",1222.68,0.06,21,300.97,3.99,0.57
"Ord_679","Prod_6","SHP_929","Cust_227",29.31,0,2,-12.78,5.43,0.36
"Ord_4857","Prod_17","SHP_6777","Cust_227",19100.45,0,40,6839.95,14.7,0.56
"Ord_4909","Prod_2","SHP_6846","Cust_227",2180.23,0.05,37,660.25,3.5,0.57
"Ord_679","Prod_6","SHP_929","Cust_227",80.26,0.06,11,-22.55,5.66,0.37
"Ord_4922","Prod_4","SHP_6866","Cust_1680",4072.8175,0.1,45,897.36,3,0.59
"Ord_4926","Prod_6","SHP_6871","Cust_1680",248.76,0.1,13,35.09,5.77,0.38
"Ord_4870","Prod_7","SHP_6797","Cust_1680",78.51,0.09,36,-10.06,1.38,0.44
"Ord_4935","Prod_4","SHP_6886","Cust_1680",2292.1015,0.02,21,398.36,3,0.59
"Ord_4935","Prod_3","SHP_6885","Cust_1680",227.5,0.01,37,-256.52,9.92,0.38
"Ord_4943","Prod_5","SHP_6896","Cust_1680",314.96,0.1,18,153.48,3.77,0.39
"Ord_4941","Prod_14","SHP_6892","Cust_1680",6034.68,0.06,12,-517.08,24.49,0.36
"Ord_4900","Prod_1","SHP_6834","Cust_1680",6995.56,0.07,26,-286.58,35,0.8
"Ord_4865","Prod_8","SHP_6788","Cust_1680",1400.1,0.03,36,88.68,4,0.7
"Ord_4944","Prod_3","SHP_6897","Cust_1680",120.15,0,40,11.32,1.49,0.36
"Ord_4930","Prod_8","SHP_6879","Cust_1680",649.46,0.01,40,189.04,4,0.37
"Ord_4926","Prod_11","SHP_6872","Cust_1680",10984.05,0.06,43,785.63,66.67,0.61
"Ord_1592","Prod_17","SHP_2200","Cust_494",1673.53,0,32,524.73,10.17,0.37
"Ord_1313","Prod_8","SHP_1809","Cust_494",341.36,0.09,41,-52.48,3.62,0.61
"Ord_1386","Prod_10","SHP_1913","Cust_494",1992.45,0.05,40,-1609.92,54.11,0.69
"Ord_1592","Prod_11","SHP_2201","Cust_494",7110.24,0.06,32,-536.17,69.64,0.72
"Ord_4098","Prod_6","SHP_5710","Cust_1398",317.06,0.05,32,105.47,2.06,0.39
"Ord_4012","Prod_12","SHP_5583","Cust_1381",66.09,0.09,23,13.71,0.99,0.36
"Ord_4015","Prod_4","SHP_5589","Cust_1381",4617.336,0.09,46,978.35,7.69,0.58
